category,description,imgUrl,link,title
world,World leaders have vowed to hold President Vladimir V. Putin responsible for any atrocities by Russian forces. Past experience shows such cases take years to build and prosecute.,https://static01.nyt.com/images/2022/04/05/world/05ukraine-blog-war-crimes-explainer/05ukraine-blog-war-crimes-explainer-moth.jpg,https://www.nytimes.com/2022/04/05/world/europe/war-crimes-russia-ukraine.html,"What Are War Crimes, and How Are They Prosecuted?"
world,"Mr. Rusesabagina, who inspired the movie “Hotel Rwanda” and later lived in exile in the United States, had been given a 25-year term in a case condemned by human-rights groups.",https://static01.nyt.com/images/2022/04/04/world/04rwanda1/04rwanda1-moth.jpg,https://www.nytimes.com/2022/04/04/world/africa/rwanda-paul-rusesabagina-sentence.html,Rwandan Court Declines to Extend Sentence for Paul Rusesabagina
world,"The country’s top court will rule on Prime Minister Imran Khan’s move to dissolve Parliament and call new elections, as he tried to head off a no-confidence vote.",https://static01.nyt.com/images/2022/04/04/world/04pakistan-khan-lead-01-PROMOimage/04pakistan-khan-lead-01-moth.jpg,https://www.nytimes.com/live/2022/04/04/world/imran-khan-pakistan-news,Supreme Court Will Pick Up Imran Khan Case on Tuesday
world,Disruptions to supplies of hydrogen and helium have led the National Weather Service to cancel routine launches at some sites.,https://static01.nyt.com/images/2022/04/05/climate/05cli-forecasts/05cli-forecasts-moth.jpg,https://www.nytimes.com/2022/04/05/climate/weather-forecast-data.html,Lack of Hydrogen and Helium Led to Fewer Weather Surveying Balloon Trips
world,How can the world respond to Russian atrocities?,https://static01.nyt.com/images/2022/04/05/multimedia/05-the-morning-promo/05-the-morning-bucha-moth.jpg,https://www.nytimes.com/2022/04/05/briefing/russian-atrocities-bucha-ukraine-sanctions.html,How Can the World Respond to Russian Atrocities? Weapons and Sanctions
world,Responses to evidence of Russian atrocities in Ukraine.,https://static01.nyt.com/images/2022/04/05/multimedia/05ambriefing-europe-nl-promo/05ambriefing-europe-nl-top-moth.jpg,https://www.nytimes.com/2022/04/05/briefing/ukraine-atrocities-climate-change.html,Your Tuesday Briefing
world,President Biden called the atrocity a “war crime.”,https://static01.nyt.com/images/2022/04/05/multimedia/05ambriefing-asia-nl-PROMO/05ambriefing-asia-nl-UKR-moth-v2.jpg,https://www.nytimes.com/2022/04/04/briefing/your-tuesday-briefing-the-fallout-from-bucha.html,Your Tuesday Briefing: The Fallout from Bucha
world,"The Hungarian prime minister’s party also made a strong showing in Sunday’s election, though independent observers said the vote was tilted in the ruling party’s favor.",https://static01.nyt.com/images/2022/04/04/world/04hungary-orban/04hungary-orban-moth.jpg,https://www.nytimes.com/2022/04/04/world/europe/hungary-orban-election-putin-ukraine.html,"With a Neutral Stance on Ukraine, Viktor Orban Pulled in Voters"
world,"It was unclear what effect the killing of civilians outside Kyiv, the Ukrainian capital, would have on negotiations.",https://static01.nyt.com/images/2022/04/04/multimedia/04ukraine-blog-peace-talks01/04ukraine-blog-peace-talks01-moth.jpg,https://www.nytimes.com/2022/04/04/world/europe/russia-ukraine-peace-talks.html,Atrocities in Bucha Complicate Russia-Ukraine Peace Talks
world,"A major new scientific report offers a road map for how countries can limit global warming, but warns that the margin for error is vanishingly small.",https://static01.nyt.com/images/2022/04/04/multimedia/04cli-IPCC-top/04cli-IPCC-top-moth.jpg,https://www.nytimes.com/2022/04/04/climate/climate-change-ipcc-un.html,"Stopping Climate Change Is Doable, but Time Is Short, U.N. Panel Warns"
world,"Current pledges to cut emissions, even if nations follow through on them, won’t stop temperatures from rising to risky new levels.",https://static01.nyt.com/images/2022/04/04/climate/04cli-ipcc-takeaways1/04cli-ipcc-takeaways1-moth.jpg,https://www.nytimes.com/2022/04/04/climate/ipcc-report-explained.html,5 Takeaways From the U.N. Report on Limiting Global Warming
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-easyjet/merlin_193668894_ae97636b-3806-4dcc-9162-3484ba70e4d6-moth.jpg,https://www.nytimes.com/2022/04/04/world/europe/a-low-cost-uk-airline-cancels-some-flights-after-workers-test-positive-for-covid.html,"Some easyJet flights are canceled after workers test positive, and other developments."
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-hongkong-version/04virus-briefing-hongkong-version-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/carrie-lam-racked-by-covid-failures-wont-seek-a-new-term-to-lead-hong-kong.html,"Carrie Lam, racked by Covid failures, won’t seek a new term to lead Hong Kong."
world,"In a video address, he said that NATO’s decision in 2008 not to give Ukraine a path to membership helped lead to atrocities by Russian forces.",https://static01.nyt.com/images/2022/04/04/world/04ukraine-blog-merkel-sarkozy/04ukraine-blog-merkel-sarkozy-moth.jpg,https://www.nytimes.com/2022/04/04/world/europe/zelensky-nato-merkel-sarkozy.html,Zelensky Blasts Merkel and Sarkozy for Denying Ukraine NATO Membership
world,"The $10 billion package does not include funds for the global vaccination effort, frustrating some Democrats.",https://static01.nyt.com/images/2022/03/31/multimedia/31virus-briefing-vaccines-zimbabwe/31virus-briefing-vaccines-zimbabwe-moth-v3.jpg,https://www.nytimes.com/2022/04/04/us/politics/senate-covid-vaccines.html,Senators Propose Cutting Global Vaccine Funding in Covid Package
world,The fight between democracy and autocracy is happening not only in Ukraine.,https://static01.nyt.com/images/2022/04/04/multimedia/04THE-AM-Mon-promo/04THE-AM-Mon-lede-01-moth.jpg,https://www.nytimes.com/2022/04/04/briefing/putin-allies-hungary-serbia.html,Putin’s European allies
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-taiwan/04virus-briefing-taiwan-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/taiwan-relaxes-its-quarantine-measures-even-as-it-confronts-an-outbreak.html,Taiwan relaxes its quarantine measures even as it confronts an outbreak.
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-shanghai2/04virus-briefing-shanghai2-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/china-deploys-2000-military-medics-and-10000-medical-workers-to-shanghai.html,"China deploys 2,000 military medics and 10,000 medical workers to Shanghai."
world,China’s Communist Party is mounting an ideological campaign aimed at officials and students. The message: The country will not turn its back on Russia.,https://static01.nyt.com/images/2022/04/02/world/02china-russia-01/02china-russia-01-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/china-russia-ukraine.html,"Bristling Against the West, China Rallies Domestic Sympathy for Russia"
world,"Each spring and autumn, the skies in southern Denmark come to life with the swirling displays of hundreds of thousands of starlings, an event known locally as “sort sol.”",,https://www.nytimes.com/2022/04/04/travel/starling-murmurations.html,The Transfixing Beauty of Starling Murmurations
world,"Just years after women could legally drive there, the Rally Jameel celebrates a new first.",https://static01.nyt.com/images/2022/03/29/business/00jameel-1/00jameel-1-moth.jpg,https://www.nytimes.com/2022/04/04/business/rally-jameel-women.html,Women in Saudi Arabia Add a First: An Auto Rally
world,President Emmanuel Macron’s belated entry into the campaign and his focus on Ukraine have left him vulnerable to a strong challenge from the right.,https://static01.nyt.com/images/2022/04/03/world/03france-election7-sub/03france-election7-sub-moth.jpg,https://www.nytimes.com/2022/04/04/world/europe/french-election-le-pen-macron.html,French Election Opens Up as Marine Le Pen Surges
world,Reports of Russian atrocities.,https://static01.nyt.com/images/2022/04/03/world/04ambriefing-europe-nl-promo/03ukraine-bucha1-moth.jpg,https://www.nytimes.com/2022/04/04/briefing/russian-atrocities-ukraine-imran-khan.html,Your Monday Briefing
world,"Carrie Lam, the territory’s chief executive, said Monday that she would not seek a second term. Her tenure was marked by protests, a contentious law and a devastating Covid outbreak.",https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-hongkong-version/04virus-briefing-hongkong-version-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/hong-kong-carrie-lam-covid.html,"Carrie Lam, Hong Kong’s Leader, Won’t Seek Second Term"
world,"The Ukrainian president, Volodymyr Zelensky, made a plea for support before John Legend performed, sharing the stage with a poet and a singer from Ukraine.",https://static01.nyt.com/images/2022/05/03/world/03grammys-blog-ukraine1-sub/03grammys-blog-ukraine1-sub-moth.jpg,https://www.nytimes.com/2022/04/03/arts/music/ukraine-zelensky-john-legend-grammys.html,President Volodymyr Zelensky Gives Emotional Speech at the Grammys
world,"Viktor Orban declared victory, and Serbia’s Aleksandar Vucic seemed likely to emerge on top. Both pledged to stay out of Russia’s war in Ukraine.",https://static01.nyt.com/images/2022/04/03/world/03hungary-serbia-elections-top-new/03hungary-serbia-elections-top-new-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/pro-putin-leaders-in-hungary-and-serbia-election.html,Pro-Putin Leaders in Hungary and Serbia Set to Win Re-election
world,"With Russian forces retreating, Ukrainians in Bucha are finding scores of bodies in yards and on the roads amid mounting evidence of intentional and indiscriminate killings of civilians.",https://static01.nyt.com/images/2022/04/03/world/03ukraine-bucha1/03ukraine-bucha1-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/ukraine-russia-war-civilian-deaths.html,"In the Kyiv Suburb of Bucha,‘They Shot Everyone They Saw’"
world,,https://static01.nyt.com/images/2022/04/03/world/03ukraine-blog-mariupol-convoy01/03ukraine-blog-mariupol-convoy01-moth.jpg,https://www.nytimes.com/2022/04/03/world/a-red-cross-convoy-has-still-not-reached-mariupol-the-organization-says.html,"A Red Cross convoy has still not reached Mariupol, the organization says."
world,Graphic images of civilian deaths may shift international diplomacy.,https://static01.nyt.com/images/2022/04/04/multimedia/04ambriefing-asia-nl-PROMO/04ambriefing-asia-nl-UKR-moth.jpg,https://www.nytimes.com/2022/04/03/briefing/russia-atrocities-bucha-war-crime-ukraine.html,Your Monday Briefing: Reports of Russian Atrocities
world,"After overthrowing the government, the Taliban are now trying to save what’s left of the roads they spent years blowing up, with none more critical than a two-mile-high pass through the Hindu Kush.",https://static01.nyt.com/images/2022/03/31/world/00afghanistan-salang-add/00afghanistan-salang-add-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/afghanistan-taliban-salang-pass.html,"Taliban Take On a Treacherous, Avalanche-Prone Pass"
world,Imran Khan’s actions have set up a constitutional battle over the country’s leadership. The Supreme Court is expected to address the turmoil on Monday.,https://static01.nyt.com/images/2022/04/03/world/03Pakistan-ledeall1/merlin_204924684_2467bf0a-6d04-440f-8d33-548eeef8d4ce-moth.jpg,https://www.nytimes.com/2022/04/03/world/imran-khan-pakistan.html,"Imran Khan Dissolves  Parliament, Blocking No-Confidence Vote"
world,"The organization’s report is based on a series of interviews with eye witnesses, victims and local residents of Russia-occupied territories between Feb. 27 and March 14.",https://static01.nyt.com/images/2022/04/03/world/03ukraine-blog-hrw/03ukraine-blog-bucha-reaction-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/russia-war-crimes-ukraine.html,"Russia Committed ‘Apparent War Crimes,’ Human Rights Watch Says"
world,"Shehbaz Sharif, the leader of the opposition, said Prime Minister Imran Khan had violated the Constitution.",https://static01.nyt.com/images/2022/04/03/world/03pakistan-khan-reax/03pakistan-khan-reax-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/pakistan-opposition-shehbaz-sharif.html,Opposition Leaders Accuse Pakistan’s Imran Khan of High Treason
world,"Russia’s Ministry of Defense called the images “staged,” saying in a statement that “not a single” civilian had been injured in the town.",https://static01.nyt.com/images/2022/04/03/world/03ukraine-blog-bucha-reaction01/03ukraine-blog-bucha-reaction01-moth.jpg,https://www.nytimes.com/2022/04/03/world/dead-civilians-bucha-ukraine.html,Images of Dead Civilians in Bucha Draws Outrage From U.S. and Others
world,,https://static01.nyt.com/images/2022/04/03/multimedia/03virus-briefing-shanghai-01/03virus-briefing-shanghai-01-moth-v2.jpg,https://www.nytimes.com/2022/04/03/world/asia/a-top-china-official-signals-a-commitment-to-zero-covid-as-shanghai-battles-an-outbreak.html,A top China official signals a commitment to ‘zero Covid’ as Shanghai battles an outbreak.
world,"The midnight resignations, amid an escalating economic crisis, leave only the president, Gotabaya Rajapaksa, and his brother, the prime minister, in a cabinet that has been dominated by their family.",https://static01.nyt.com/images/2022/04/03/world/03srilanka-top/03srilanka-top-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/sri-lanka-protests-curfew.html,Sri Lanka’s Cabinet Resigns as Protesters Defy Government Curfew
world,"Ukraine has created a foreign legion, inviting foreigners with military experience to come and join the fight against Russia.",https://static01.nyt.com/images/2022/04/02/world/02ukraine-blog-foreign-volunteers-03/02ukraine-blog-foreign-volunteers-03-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/ukraine-military-volunteers.html,Why Some Foreign Volunteers Are Joining the Military in Ukraine
world,"Opposition leaders have asked the court to allow a no-confidence vote to go forward, which would reignite efforts to oust the prime minister.",https://static01.nyt.com/images/2022/04/03/world/03pakistan-khan-whats-next-sub/03pakistan-khan-whats-next-sub-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/supreme-court-pakistan-imran-khan.html,The Supreme Court hears a crucial case on Pakistan’s political crisis.
world,"Mr. Kvedaravicius, 45, had spent years covering the conflict in Ukraine. His work included “Mariupolis,” a searing portrait of the southern port city where he died.",https://static01.nyt.com/images/2022/04/03/world/03ukraine-blog-documentary-filmmaker-01/03ukraine-blog-documentary-filmmaker-01-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/mantas-kvedaravicius-killed-mariupol.html,Documentary Filmmaker Mantas Kvedaravicius Is Killed in Ukraine
world,"Preliminary results showed Rodrigo Chaves with a big lead over José María Figueres, who conceded. Mr. Chaves has pledged to overhaul the political system that turned Costa Rica into a model of stability.",https://static01.nyt.com/images/2022/04/03/world/03costarica-elections-chavesHFO/03costarica-elections-chavesHFO-moth.jpg,https://www.nytimes.com/2022/04/03/world/americas/costa-rica-election.html,Rodrigo Chaves on Track to Become Costa Rica’s New Leader
world,We have reason for hope on climate change.,https://static01.nyt.com/images/2022/04/03/multimedia/03THE-AM-Sun-promo/03THE-AM-Sun-lede-01-moth.jpg,https://www.nytimes.com/2022/04/03/briefing/climate-optimism-ukraine-week-ahead.html,Climate Optimism
world,The move will have far-reaching consequences for the many farmers who turned to the illicit crop as a brutal drought and economic crisis have gripped the country.,https://static01.nyt.com/images/2022/04/03/world/03afghanistan-poppy/03afghanistan-poppy-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/taliban-opium-poppy-afghanistan.html,Taliban Outlaw Opium Poppy Cultivation in Afghanistan
world,"He was once a national hero who led Pakistan’s cricket team to a World Cup victory. Now, the embattled prime minister is fighting to stay in power.",https://static01.nyt.com/images/2022/04/03/world/03pakistan-khan-profile/03pakistan-khan-profile-moth.jpg,https://www.nytimes.com/2022/04/03/world/asia/who-is-imran-khan.html,"Who Is Imran Khan, Pakistan’s Prime Minister?"
world,The town of Trostyanets was occupied by Russian forces for a month before the Ukrainian military liberated it. Residents described weeks of hunger and horror.,https://static01.nyt.com/images/2022/04/03/world/03ukraine-liberate-promo/merlin_204868458_5b35b09a-e50b-4eb7-8574-b85c0df7b655-moth.jpg,https://www.nytimes.com/2022/04/03/world/europe/ukraine-war-russia-trostyanets.html,‘This Is True Barbarity’: Life  Under Russian Occupation
world,"Tiny bits of plastic have infiltrated the deep sea’s main food source and could alter the ocean’s role in one of Earth’s ancient cooling processes, scientists say.",,https://www.nytimes.com/2022/04/03/science/ocean-plastic-animals.html,How Microplastics in the Ocean Will Affect Marine Life
world,"One of her country’s first writers to address female sexuality from a woman’s perspective, she produced four novels and dozens of short stories that could be read as political allegories.",,https://www.nytimes.com/2022/04/04/books/lygia-fagundes-telles-dead.html,"Lygia Fagundes Telles, Popular Brazilian Novelist, Dies at 98"
world,"Tabby Diamond, 66, was shot and killed Tuesday in Kingston, Jamaica. Bunny Diamond, 70, died three days later after a long illness.",https://static01.nyt.com/images/2022/04/01/obituaries/00diamond-simpson-top-image/00diamond-simpson-top-image-moth.jpg,https://www.nytimes.com/2022/04/03/arts/music/mighty-diamonds-dead.html,"Two Members of the Mighty Diamonds, Acclaimed Reggae Trio, Are Dead"
world,"Preliminary results showed Rodrigo Chaves with a big lead over José María Figueres, who conceded. Mr. Chaves has pledged to overhaul the political system that turned Costa Rica into a model of stability.",https://static01.nyt.com/images/2022/04/03/world/03costarica-elections-chavesHFO/03costarica-elections-chavesHFO-moth.jpg,https://www.nytimes.com/2022/04/03/world/americas/costa-rica-election.html,Rodrigo Chaves on Track to Become Costa Rica’s New Leader
world,"After Brazilian activists fought LinkedIn for removing job ads that sought Black and Indigenous candidates, the company changed its global policy.",https://static01.nyt.com/images/2022/04/02/world/02brazil-linkedin01/02brazil-linkedin01-moth.jpg,https://www.nytimes.com/2022/04/02/world/americas/linkedin-brazil-jobs-diversity.html,"In Brazil, Firms Sought Black Workers. Then LinkedIn Got Involved."
world,"During its final weeks in office, the previous Conservative government reached a deal allowing the church to walk away from most of its obligations.",https://static01.nyt.com/images/2022/04/01/world/01canadaletter-02/01canadaletter-02-moth.jpg,https://www.nytimes.com/2022/04/02/world/canada/catholics-reparations-indigenous-canada-schools.html,How Catholics Avoided Paying Millions in Reparations in Canada
world,"With the musical “Paradise Square” preparing to open Sunday, Garth Drabinsky is hoping to re-establish himself after serving time in a Canadian prison for fraud.",https://static01.nyt.com/images/2022/04/02/arts/01drabinsk1/01drabinsk1-moth.jpg,https://www.nytimes.com/2022/04/01/theater/garth-drabinsky-broadway-paradise-square.html,"A Producer Seeks a Broadway Comeback, Mired in Offstage Drama"
world,Pope Francis also promised to visit Canada as part of a process of healing and reconciliation over the church’s involvement in an abusive system of residential schools.,https://static01.nyt.com/images/2022/04/01/world/01pope-Indigenous01/01pope-Indigenous01-moth.jpg,https://www.nytimes.com/2022/04/01/world/europe/pope-apology-indigenous-people-canada.html,Pope Apologizes to Indigenous People of Canada
world,The nation’s open space and outdoor fun enhance a strong marriage of golf and golf real estate.,,https://www.nytimes.com/2022/04/01/realestate/canada-golf-homes.html,Canada’s Golf Homes Are Luring More Buyers
world,"In Costa Rica’s runoff on Sunday, voters will decide between a candidate found to have sexually harassed junior employees at the World Bank and a former president once accused of corruption.",https://static01.nyt.com/images/2022/04/01/world/01Costa-Rica-candidates01/01Costa-Rica-candidates01-moth.jpg,https://www.nytimes.com/2022/04/01/world/americas/costa-rica-election-sexual-harassment.html,Costa Rica’s Close Election Tests Women’s Rights
world,"The U.N. recognized her as one of the top 25 environmental leaders of the 1990s, championing her nation’s natural resources in the face of corporate power.",,https://www.nytimes.com/2022/03/31/climate/adriana-hoffmann-dead.html,"Adriana Hoffmann, Botanist Who Fought for Chile’s Forests, Dies at 82"
world,,https://static01.nyt.com/images/2022/03/31/multimedia/31virus-briefing-teens-version/31virus-briefing-teens-version-moth.jpg,https://www.nytimes.com/2022/03/31/world/americas/many-us-teens-report-emotional-and-physical-abuse-by-parents-during-the-pandemic.html,Many U.S. teens report emotional and physical abuse by parents during the pandemic.
world,"The investigation that led to charges against Jonathan Vance, a former chief of Canada’s defense staff, is one of several that have ensnared current and former Canadian military commanders.",https://static01.nyt.com/images/2022/03/30/world/30canada-military/30canada-military-moth.jpg,https://www.nytimes.com/2022/03/30/world/canada/jonathan-vance-guilty-obstruction.html,Jonathan Vance Pleads Guilty to Obstruction of Justice
world,The Salvadoran government’s response to the weekend’s gang violence that left dozens dead is stoking fears that the emergency measures will allow President Nayib Bukele to further consolidate power.,https://static01.nyt.com/images/2022/03/28/multimedia/28ELSALVADOR-arrest/28ELSALVADOR-arrest-moth-v2.jpg,https://www.nytimes.com/2022/03/28/world/americas/el-salvador-gang-violence-bukele.html,"Hundreds Arrested in El Salvador, Raising Fears of a Civil Liberties Crackdown"
world,The former leader of Honduras is accused of colluding with drug cartels to ship tons of cocaine to the United States in return for financial support for his political party.,https://static01.nyt.com/images/2022/03/23/world/00HONDURAS-JOH-APPEAL2/00HONDURAS-JOH-APPEAL2-moth.jpg,https://www.nytimes.com/2022/03/28/world/americas/honduras-president-extradition.html,Honduran Supreme Court Ratifies U.S. Extradition Request of Ex-President
world,"For the first time, Francis received Indigenous survivors of abusive boarding schools in Canada who were seeking the pontiff’s apology over the church’s role in running the schools.",https://static01.nyt.com/images/2022/03/28/world/28indigenous-pope-top-03/28indigenous-pope-top-03-moth.jpg,https://www.nytimes.com/2022/03/28/world/europe/pope-indigenous-schools-canada-apology.html,Pope Francis Meets With Canadian Indigenous Leaders Seeking Apology
world,"Gangs went on a killing spree, gunning down anyone on the street. At least 62 were killed on Saturday, the deadliest day on record since the country’s civil war ended 30 years ago.",https://static01.nyt.com/images/2022/03/27/world/27ELSALVADOR1/27ELSALVADOR1-moth.jpg,https://www.nytimes.com/2022/03/27/world/americas/el-salvador-gang-violence.html,El Salvador Declares State of Emergency After Gang Killings
world,"The Canadian author, whose dystopian novels fit with how many people feel about this moment, spoke on “The Ezra Klein Show.”",https://static01.nyt.com/images/2022/03/25/world/25canadaletter-01/25canadaletter-01-moth.jpg,https://www.nytimes.com/2022/03/26/world/canada/margaret-atwood-on-national-myths-and-the-roots-of-totalitarianism.html,Margaret Atwood on National Myths and the Roots of Totalitarianism
world,The move leaves doctors in the region with one less option to treat high-risk Covid patients.,https://static01.nyt.com/images/2022/03/25/us/25virus-brief-monoclonal-pulled/25virus-brief-monoclonal-pulled-moth-v3.jpg,https://www.nytimes.com/2022/03/26/world/americas/glaxo-antibody-drug-is-restricted-in-the-northeast-as-an-omicron-subvariant-spreads.html,A Glaxo antibody drug is restricted in the U.S. Northeast as an Omicron subvariant spreads.
world,"The trip by Prince William and his wife, Catherine, the duchess of Cambridge, dramatized how rapidly Queen Elizabeth II is losing her grip on distant dominions where she is still head of state.",https://static01.nyt.com/images/2022/03/25/world/25UK-ROYALS1/25UK-ROYALS1-moth.jpg,https://www.nytimes.com/2022/03/25/world/americas/royal-couple-caribbean-visit.html,Prince William and Kate Middleton’s Caribbean Tour Marred By Gaffes and Miscues
world,Mexico’s president inaugurated the first of a series of long-promised infrastructure projects — possibly a little too soon.,https://static01.nyt.com/images/2022/03/24/world/00Mexico-Airport1/00Mexico-Airport1-moth.jpg,https://www.nytimes.com/2022/03/25/world/americas/mexico-international-airport.html,Mexico’s New International Airport Is Not Quite Ready for Takeoff
world,President Biden called the atrocity a “war crime.”,https://static01.nyt.com/images/2022/04/05/multimedia/05ambriefing-asia-nl-PROMO/05ambriefing-asia-nl-UKR-moth-v2.jpg,https://www.nytimes.com/2022/04/04/briefing/your-tuesday-briefing-the-fallout-from-bucha.html,Your Tuesday Briefing: The Fallout from Bucha
world,The country’s Rajapaksa dynasty is facing its toughest challenge yet as protesters demand that the president step down amid a devastating economic crisis.,https://static01.nyt.com/images/2022/04/04/world/04srilanka-add2/04srilanka-add2-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/sri-lanka-protests-rajapaksa.html,Sri Lanka Protesters Call for President to Resign After Cabinet Shuffle
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-hongkong-version/04virus-briefing-hongkong-version-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/carrie-lam-racked-by-covid-failures-wont-seek-a-new-term-to-lead-hong-kong.html,"Carrie Lam, racked by Covid failures, won’t seek a new term to lead Hong Kong."
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-taiwan/04virus-briefing-taiwan-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/taiwan-relaxes-its-quarantine-measures-even-as-it-confronts-an-outbreak.html,Taiwan relaxes its quarantine measures even as it confronts an outbreak.
world,,https://static01.nyt.com/images/2022/04/04/world/04virus-briefing-shanghai2/04virus-briefing-shanghai2-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/china-deploys-2000-military-medics-and-10000-medical-workers-to-shanghai.html,"China deploys 2,000 military medics and 10,000 medical workers to Shanghai."
world,China’s Communist Party is mounting an ideological campaign aimed at officials and students. The message: The country will not turn its back on Russia.,https://static01.nyt.com/images/2022/04/02/world/02china-russia-01/02china-russia-01-moth.jpg,https://www.nytimes.com/2022/04/04/world/asia/china-russia-ukraine.html,"Bristling Against the West, China Rallies Domestic Sympathy for Russia"
world,Investigators face a formidable challenge in figuring out why China Eastern Flight 5735 crashed on March 21.,https://static01.nyt.com/images/2022/04/05/world/00CHINA-Crash1/merlin_204636597_6226e5ae-b51d-4835-9f37-1662666eb5c6-moth.jpg,https://www.nytimes.com/2022/04/04/business/china-eastern-boeing-crash.html,"A Flight Over China in Clear Skies, Followed by a Nosedive"
