Category,description,imgUrl,link,title
business,Most Vietnamese workers want the overtime cap increased for no other reason than it offers them the only possibility of earning enough to cover their daily expenses.,https://i1-english.vnecdn.net/2022/03/23/catalan42691647847266-16480261-4934-1733-1648032925.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=df3BSDFE9ajaSFBWk7E_Mg,https://e.vnexpress.net/news/companies/overtime-sole-option-to-make-ends-meet-vietnamese-workers-4442507.html,Overtime sole option to make ends meet: Vietnamese workers
business,The Standing Committee of the National Assembly Wednesday approved a government proposal to cut environmental tax on gasoline by half as prices surge.,https://i1-english.vnecdn.net/2022/03/23/WEBCG2A9767-1648029513-7749-1648032185.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=nVxEqg94UxO40JXoyxbw5Q,https://e.vnexpress.net/news/companies/lawmakers-approve-environmental-tax-cut-on-gasoline-4442555.html,Lawmakers approve environmental tax cut on gasoline
business,"Vietnam’s benchmark VN-Index dipped 0.1 percent to 1,502.34 points Wednesday after six gaining sessions.",https://i1-english.vnecdn.net/2022/03/23/WEBQUYN8430-1648029134-2257-1648029138.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=9qu42PT3oHjad9zCYfjJXA,https://e.vnexpress.net/news/economy/vn-index-slips-after-gaining-streak-4442568.html,VN-Index slips after gaining streak
business,Vietnam’s biggest coal miner Vinacomin is struggling to provide enough coal to thermal power plants due to shortage of workers and surging costs.,https://i1-english.vnecdn.net/2022/03/23/thancapcho1nhamaynhietd7270594-6976-7140-1648019760.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=8K89nNn2ORhWduHzBljVZg,https://e.vnexpress.net/news/companies/leading-miner-fears-coal-shortage-may-affect-power-plants-4442293.html,Leading miner fears coal shortage may affect power plants
business,Hoa Sen Group chairman Le Phuoc Vu said he is trying his best to leave a “legacy” before entering monastic life as a Buddhist in 2026.,https://i1-english.vnecdn.net/2022/03/23/1vu276080738683650346310887841-2130-3464-1648008820.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=D28qR3QCdUV0bbopgM7_ZQ,https://e.vnexpress.net/news/companies/steelmaker-hoa-sen-chairman-embarks-on-final-push-before-turning-buddhist-monk-4442359.html,Steelmaker Hoa Sen chairman embarks on ‘final’ push before turning Buddhist monk
business,VietinBank Securities eyes record profits again this year though the stock market itself is likely to be down.,https://i1-english.vnecdn.net/2022/03/22/1-1647940962-1118-1647941896.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=zyD7ftW4d9Ix7rw7sdLNKw,https://e.vnexpress.net/news/business/companies/vietinbank-securities-eyes-another-record-year-4441932.html,VietinBank Securities eyes another record year
business,"Vietnam’s benchmark VN-Index gained 0.59 percent Tuesday, its sixth straight winning session, with trading value hitting nine-session high.",https://i1-english.vnecdn.net/2022/03/22/WEBQuynhTran061594372821479315-8270-2328-1647940692.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=jeMAhFMbWWFJTBTyQW8gPQ,https://e.vnexpress.net/news/economy/vn-index-extends-gains-with-surging-trade-value-4442046.html,VN-Index extends gains with surging trade value
business,"Duolingo, the world's leading language learning app, said Vietnam is its largest market in Southeast Asia but it is yet to monetize its products.",https://i1-english.vnecdn.net/2022/03/21/du35qp5r5jjllenh2myoppaqly1-16-5090-1541-1647843723.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=0LAjozKnSfNoo56dPtax5w,https://e.vnexpress.net/news/business/companies/vietnam-is-duolingo-s-largest-market-in-region-4441485.html,Vietnam is Duolingo’s largest market in region
business,Vietnamese company FLC will join hands with Laos’ Petroleum Trading Lao Public Company to build a $5-billion railroad line between the two countries.,https://i1-english.vnecdn.net/2022/03/22/anh1jpg-1647914615-1647914741-8212-7475-1647925553.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=R8VIRMnwniZTjQq3HyZKFw,https://e.vnexpress.net/news/business/companies/flc-to-be-part-of-5-bln-vietnam-laos-railroad-project-4441780.html,FLC to be part of $5-bln Vietnam - Laos railroad project
business,The tax department has set up a website for collecting tax from foreign companies to make it easier for tech giants like Facebook and Google to fulfill their duties.,https://i1-english.vnecdn.net/2022/03/22/TVZ265ODXJNY3KFJ62G237RGPM-164-9033-7344-1647921046.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=GE6VWzS78lYyxhz4KgwpRA,https://e.vnexpress.net/news/economy/vietnam-launches-website-to-tax-foreign-tech-giants-4441853.html,Vietnam launches website to tax foreign tech giants
business,"The minimum wage - minimum living standard gap has been widening for years, but there is no solution in sight as workers struggle to make ends meet.",https://i1-english.vnecdn.net/2022/03/21/luongtoithieu53861647829062-16-3104-5499-1647857111.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=KGBoG0C9uxvcG7NMmumDWg,https://e.vnexpress.net/news/economy/vietnam-unable-to-match-minimum-wages-with-living-standards-4441616.html,Vietnam unable to match minimum wages with living standards
business,"Vietnam gasoline prices dropped by 2.2-2.3 percent Monday, the first time after seven consecutive upward adjustments since Dec. 10, 2021.",https://i1-english.vnecdn.net/2022/03/21/xangdau22022quynhtranjpeg40671-7852-9161-1647856217.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=LxBpTIcLOKgbrvuDFTffBQ,https://e.vnexpress.net/news/economy/gasoline-prices-slip-for-the-first-time-in-three-months-4441601.html,Gasoline prices slip for the first time in three months
business,"Vietnamese startups have great expectations of the blockchain technology, envisaging practical e-commerce and entertainment impacts as the country pursues digital transformation.",https://i1-english.vnecdn.net/2022/03/21/004c02421164744471016474447745-2454-8087-1647835572.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=0N78BybNigEi4dHpu3FbZw,https://e.vnexpress.net/news/business/industries/startups-pin-high-hopes-on-blockchain-nft-technologies-4441429.html,"Startups pin high hopes on blockchain, NFT technologies"
business,"Vietnam’s benchmark VN-Index surged 1.76 percent to 1,494.95 points Monday, its biggest gain in nearly eight weeks, as global indexes rose amid continuing peace talks between Russia and Ukraine.",https://i1-english.vnecdn.net/2022/03/21/WEBCG2A9126-1647851728-1700-1647851746.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=t74mz6vSfD1OoBcJWdLp_Q,https://e.vnexpress.net/news/economy/stocks-post-strongest-gain-in-nearly-eight-weeks-4436658.html,Stocks post strongest gain in nearly eight weeks
business,International Dairy JSC has cut its 2022 profit forecast by half as a result of a sharp decline in demand for dairy products.,https://i1-english.vnecdn.net/2022/03/21/WEBshutterstock113599369715692-8282-5836-1647833226.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=CaDfsNlyDFV4jXohL9NHNA,https://e.vnexpress.net/news/business/companies/dairy-firm-idp-halves-2022-profit-forecast-on-lower-demand-4441398.html,Dairy firm IDP halves 2022 profit forecast on lower demand
business,"While many companies were driven out of business by the pandemic in the last two years, three drugstore chains have been in a race to open new outlets.",https://i1-english.vnecdn.net/2022/03/21/e77a4d2daccc63923add9406164757-4597-6451-1647828851.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=o7eYJ0S18449ECxtNQR4LQ,https://e.vnexpress.net/news/companies/pharmaceutical-retailers-race-to-expand-4441328.html,Pharmaceutical retailers race to expand
business,Vinamilk is set to see profits decline for a second straight year in 2022 due to rising costs of raw materials and transportation.,https://i1-english.vnecdn.net/2022/03/21/HINH5268141627975669jpeg995016-3387-6844-1647835418.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=G3vjeAIshNuNt0FQkGXvng,https://e.vnexpress.net/news/business/companies/vinamilk-profits-to-decline-for-2nd-year-in-a-row-4441377.html,Vinamilk profits to decline for 2nd year in a row
business,Supermarkets in HCMC are offering double-digit discounts as food and gasoline prices surge.,https://i1-english.vnecdn.net/2022/03/19/sieuthi41981647597607-16476611-1497-7361-1647666194.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=TDeTEVWKFHJt1iHjjR41bw,https://e.vnexpress.net/news/business/industries/hcmc-supermarkets-roll-out-promotions-amid-rising-prices-4440810.html,HCMC supermarkets roll out promotions amid rising prices
business,"Novaland promotes mergers and acquisitions, conducts research, expands land funds, and invests in large-scale real estate projects in a variety of provinces and cities.",https://i1-english.vnecdn.net/2022/03/19/311-1647661799-7838-1647662291.png?w=900&h=0&q=100&dpr=1&fit=crop&s=JG8p_QJAgGf7UuB_2BLSTQ,https://e.vnexpress.net/news/business/target-markets-of-novaland-4440769.html,Target markets of Novaland
business,The Vietnam Pavilion was launched on Chinese e-commerce platform Alibaba.com Friday to globally promote the country’s products and success stories.,https://i1-english.vnecdn.net/2022/03/19/1-1647668592-2111-1647668676.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=g1AX1AGNi9X-fz1MOdAaWA,https://e.vnexpress.net/news/economy/vietnam-launches-national-pavilion-on-alibaba-4440850.html,Vietnam launches national pavilion on Alibaba
business,Plastics manufacturer Ngoc Nghia Industry – Service – Trading Jsc is set to be acquired by a Thai company.,https://i1-english.vnecdn.net/2022/03/19/img1-1647658988-3046-1647659017.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=KoPSkxNZMTKUCFXeeUUf0g,https://e.vnexpress.net/news/business/companies/thai-buyer-to-snap-up-another-vietnamese-plastics-firm-4440793.html,Thai buyer to snap up another Vietnamese plastics firm
business,The country’s top insurers have reported double-digit increases in profits thanks to growth in business and windfall income from financial activities.,https://i1-english.vnecdn.net/2022/03/17/fd508acd8f40421e1b511643098557-6654-3048-1647489445.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=v3XNuZN9an8dDS6ABNjUgg,https://e.vnexpress.net/news/business/data-speaks/insurance-companies-see-profits-soar-4439917.html,Insurance companies see profits soar
business,The largest Vietnamese travel agency for Russian tourists has temporarily suspended its services for the market as a fallout of Western sanctions imposed on Russia.,https://i1-english.vnecdn.net/2022/03/18/ngockhachnga416404907952621923-1236-2488-1647594822.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=nMCFMHKFuhEauSFqqRp8jg,https://e.vnexpress.net/news/business/companies/travel-firm-temporarily-stops-russia-tourist-services-4440579.html,Travel firm temporarily stops Russia tourist services
business,British automotive maker McLaren’s first showroom in Vietnam in Ho Chi Minh City’s District 1 will come into operation from Q2.,https://i1-english.vnecdn.net/2022/03/18/mclaren720s21570093935jpeg2504-2635-9686-1647592555.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=TShjNuz4d-zvWxEnyP9lZQ,https://e.vnexpress.net/news/business/companies/car-marker-mclaren-to-enter-vietnam-4440541.html,Car marker McLaren to enter Vietnam
business,Visitors can now travel 40 minutes by helicopter from Tan Son Nhat International Airport in HCMC to NovaWorld Phan Thiet on the south-central coast.,https://i1-english.vnecdn.net/2022/03/18/130-1647595859-9269-1647595958.png?w=900&h=0&q=100&dpr=1&fit=crop&s=X2hT1aZHY7gijvR5JvuEzw,https://e.vnexpress.net/news/business/novaland-welcomes-visitors-to-project-by-helicopter-4434622.html,Novaland welcomes visitors to project by helicopter
business,"Vietnam's benchmark VN-Index rose 0.53 percent to 1,469.10 points Friday, its fourth session in the green, as the market gradually recovered from last week’s plunges.",https://i1-english.vnecdn.net/2022/03/18/WEBQUYN8215-1647592648-8597-1647592661.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=3-wzsg8v3NUkEnEr5SEGEw,https://e.vnexpress.net/news/economy/vn-index-posts-4th-session-gain-4440542.html,VN-Index posts 4th session gain
business,Vietravel Airlines has called for scrapping the jet fuel import tax and cutting the environment tax further amid rising fuel prices days after Vietnam Airlines made a similar demand.,https://i1-english.vnecdn.net/2022/03/18/Image951915278ExtractWord43348-9137-7269-1647579202.png?w=900&h=0&q=100&dpr=1&fit=crop&s=Sgza--vJV3gPSCwB13NsJA,https://e.vnexpress.net/news/business/industries/vietravel-airlines-wants-more-tax-breaks-as-fuel-prices-surge-4440330.html,Vietravel Airlines wants more tax breaks as fuel prices surge
business,Major auto brands in Vietnam are facing supply challenges in distributing autos and parts due to the global semiconductor shortage and the ongoing Russia-Ukraine crisis.,https://i1-english.vnecdn.net/2022/03/17/img392916474911261678164747614-8548-6326-1647508464.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=_mvXO2ViLKNAiuraqEIr4g,https://e.vnexpress.net/news/business/industries/major-brands-have-no-cars-to-supply-vietnam-customers-4440092.html,Major brands have no cars to supply Vietnam customers
business,Vietnam’s thermal plants received 30 percent less coal than scheduled from two major domestic suppliers in February due to Covid-19 impacts and the Russia-Ukraine crisis.,https://i1-english.vnecdn.net/2022/03/17/WEBba53f08d2934d76a8e250-16475-3229-8727-1647511506.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=1wZnyRoJCSqcHBDS86vWLw,https://e.vnexpress.net/news/business/industries/coal-shortage-hits-thermal-power-plants-4440112.html,Coal shortage hits thermal power plants
business,Streetfront premises in HCMC's central business district have raised their rents though many have no tenants.,https://i1-english.vnecdn.net/2022/03/17/atbmatbanglytutrongq1273819242-6038-9924-1647484344.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=luscEkCFd6WaypxTjZN_IA,https://e.vnexpress.net/news/business/industries/rents-for-prime-retail-space-rise-in-hcmc-despite-having-few-takers-4439852.html,Rents for prime retail space rise in HCMC despite having few takers
business,"The resumption of international tourism has stirred hopes of a recovery, but travel firms say it will be a long time before the industry returns to pre-pandemic levels.",https://i1-english.vnecdn.net/2022/03/18/1-1647568353-3532-1647568357.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=jEckR4I4mSAzcBmmQLDPzA,https://e.vnexpress.net/news/business/industries/tourism-recovery-could-take-long-industry-insiders-4439660.html,Tourism recovery could take long: industry insiders
business,"Cement manufacturers have hiked prices by VND100,000-150,000 ($4.4-6.6) per ton, or 5.5-8.3 percent, claiming production costs have risen.",https://i1-english.vnecdn.net/2022/03/17/ximang1522744394jpeg6393164742-3997-2814-1647502079.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=jdoRabLV3BQWkic_R24RdA,https://e.vnexpress.net/news/business/industries/cement-makers-hike-prices-again-on-rising-costs-4440024.html,Cement makers hike prices again on rising costs
travel,"Vietnam is one of six top countries with the highest vaccine coverage rate, but it is still ""timid"" and ""lacks confidence"" in reopening international tourism, an expert says.",https://i1-english.vnecdn.net/2022/03/28/414481552884379-1648460576-164-3517-5835-1648460754.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=l53IeM4BsOkUUB0xBz7f2g,https://e.vnexpress.net/news/travel/vietnam-not-bold-enough-in-tourism-reopening-expert-4444388.html,Vietnam not bold enough in tourism reopening: expert
travel,"Vietjet has resumed its international route to Da Nang in central Vietnam from Bangkok, Thailand, boosting post-pandemic recovery of tourism and trade connectivity across the region.",https://i1-english.vnecdn.net/2022/03/28/photo-1-1648455056-6651-1648455108.jpg?w=900&h=0&q=100&dpr=1&fit=crop&s=JTpdadi86qoO1uLDqDPt9Q,https://e.vnexpress.net/news/travel/vietjet-resumes-bangkok-da-nang-route-welcomes-tourism-recovery-4444225.html,"Vietjet resumes Bangkok - Da Nang route, welcomes tourism recovery"
